Name,pr
"Dorothy Norwood",0.00023754960024512
"Accept",0.000237353501295508
"Mel TormÃ©",0.000237257863349578
"The Sonics",0.000237164609115766
"Helen O'Connell",0.000237110325361766
"Lata Mangeshkar",0.000236831637412386
"The KLF",0.000236640419745964
"Raphael Saadiq",0.000236479079149324
"Roy Hamilton",0.000236393703346186
"Wham!",0.000236255352373435
"Percy Sledge",0.000236064921154308
"MÃ¶tley CrÃ¼e",0.0002358904811218
"The Runaways",0.000235808534312915
"Horace Andy",0.000235349823421632
"Rick James",0.000235084616947789
"Kirk Franklin",0.000234841714451215
"Derrick Morgan",0.000234381887060925
"Jim & Jesse",0.000234071552452356
"The 5th Dimension",0.000234017161847375
"Roy Haynes",0.000233998969192175
"Atomic Rooster",0.000233403085207055
"Kay Starr",0.000233397518543515
"The Chieftains",0.00023322746600778
"Cachao",0.00023304796506466
"Elis Regina",0.000232925891131223
"Lee Dorsey",0.000232834872107698
"Tim McGraw",0.000232605203803468
"Miriam Makeba",0.000231805322720246
"Jimmy Raney",0.000231732629005717
"311",0.00023163902764305
"Crazy Horse",0.000231178045865041
"Creed",0.00023089819311825
"Be Bop Deluxe",0.000230837194255534
"Wishbone Ash",0.000230703431284836
"Pete Steele",0.000230634085201325
"Ramsey Lewis",0.000230310640549916
"Mario Lanza",0.000230208062001141
"Julie Andrews",0.000230089899421237
"The Beau Brummels",0.000230036674070648
"Incubus",0.000229611960648007
"Billy Lee Riley",0.000229498382994719
"Barry Manilow",0.00022944160050443
"Big Audio Dynamite",0.000229277091245525
"Sebadoh",0.000229273220412303
"Ben Folds",0.000228888221725091
"Bonnie Raitt",0.000228797279977444
"Nick Cave",0.000228795560859396
"Stevie Nicks",0.000228793867063175
"Jimmy Rogers",0.000228645122402341
"Asha Bhosle",0.000228267071196542
"Grover Washington, Jr.",0.000228122238837243
"Stephanie Mills",0.000227606821395685
"Thievery Corporation",0.000227590491662233
"Terry Callier",0.000227453570693956
"The Penguins",0.000227204134454181
"The Doobie Brothers",0.000227197191884616
"Megadeth",0.000227128448557156
"Mother Maybelle Carter",0.000227115863833065
"Pixinguinha",0.000227108847130487
"Hubert Sumlin",0.000227005952968629
"The 13th Floor Elevators",0.000226948533933665
"Kenny Chesney",0.000226913101740101
"George Winston",0.000226835727794665
"Vicente FernÃ¡ndez",0.000226728536092421
"Van der Graaf Generator",0.000226152150007922
"CÃ©line Dion",0.000225863128056012
"Lou Rawls",0.000225813151151928
"Roger Miller",0.000225764421488671
"Elliott Smith",0.000225314262987286
"David Grisman",0.000225282649370952
"Crass",0.000225274182257635
"Johnny Jenkins",0.00022521280230766
"Styx",0.000225174690050312
"Tammi Terrell",0.000225001437225763
"Mahavishnu Orchestra",0.000224822245554679
"Jonathan Richman",0.000224674232838378
"Albert Ayler",0.000224602570304401
"Gene Pitney",0.000224556046863144
"Modest Mouse",0.000224470774536001
"Gloria Gaynor",0.00022442612706506
"Liza Minnelli",0.00022438895897762
"Os Mutantes",0.000224065350364806
"Kelis",0.000223934077455403
"The Delfonics",0.000223920648147449
"Frank Loesser",0.000223853783994311
"The Monks",0.000223757651894994
"Clint Black",0.000223538688971262
"Les McCann",0.000223405988286725
"Rihanna",0.000223364326440711
"Bunny Wailer",0.000222633522651129
"Neil Diamond",0.000222457717009489
"Devo",0.00022240778038813
"Big Black",0.000222245354347458
"Shania Twain",0.000222092981148083
"Roger",0.000222053610591564
"Earl King",0.000221995011149593
"The Highway Q.C.'s",0.000221974743054072
"Morgan Heritage",0.000221790139438404
"The Exploited",0.000221504761766925
"Weather Report",0.000221335797187084
"Junior Wells",0.000221289076217841
"PJ Harvey",0.000221256683441832
"Japan",0.000221238173670888
"Sister Sledge",0.000221095560044145
"The Ventures",0.000220940116374757
"Ted Nugent",0.000220833741205063
"Moby Grape",0.000220774221618079
"Camper Van Beethoven",0.000220706094671805
"Albert Collins",0.000220623111361383
"Wynona Carr",0.000220526658871199
"Marilyn Monroe",0.000220459615644719
"The Mamas & the Papas",0.000220095385468956
"Charlie Rich",0.000220088312689318
"John Williams",0.000220068637464726
"Pharoah Sanders",0.0002198983074006
"Jan Garbarek",0.000219891670850782
"The Stone Roses",0.000219789954578264
"John Cale",0.000219783798588849
"James Burton",0.000219779070370234
"Commodores",0.000219686109775251
"Ronnie Milsap",0.000219429805897121
"Philip Glass",0.000219264217940695
"Eric Dolphy",0.000219234287143825
"Brownie McGhee",0.000219214136542266
"Uncle Tupelo",0.000219111888365985
"Mel Brooks",0.000218767339354845
"Jerry Goldsmith",0.00021849070497445
"Benny Golson",0.000218406755194871
"The Creation",0.00021819978269127
"George Michael",0.000218138788140916
"McCoy Tyner",0.000218137421414725
"The Dickies",0.0002180714327018
"Harry ""Sweets"" Edison",0.000217583655763203
"Lee Hazlewood",0.000217295435020775
"Daryl Hall & John Oates",0.000217205759214235
"Cliff Richard",0.000216873029938805
"Barenaked Ladies",0.00021679585170444
"Emerson, Lake & Palmer",0.000216708722756415
"Morrissey",0.000216684200045595
"Betty Harris",0.000216641009624893
"Widespread Panic",0.000216512083122387
"X-Ray Spex",0.000216325398716004
"Tennessee Ernie Ford",0.000215964449055594
"The Rascals",0.000215952975445674
"Peter Hammill",0.000215933638696264
"Toni Braxton",0.000215898548331913
"Jermaine Jackson",0.000215842659170685
"Primal Scream",0.000215833431330055
"Juan Gabriel",0.000215831749774644
"Dick Dale",0.000215572065888001
"Burning Spear",0.000215461581449473
"Lloyd Price",0.000215379417489654
"Eddie Fisher",0.00021525197720718
"The Osmonds",0.000215137720416034
"Mannheim Steamroller",0.000215121151629786
"Les Baxter",0.00021507807329107
"Everything But the Girl",0.000214983086111907
"Frank Black",0.000214808493357625
"The All-American Rejects",0.000214787607289897
"Roaring Lion",0.000214660994269094
"The Memphis Horns",0.000214238492856671
"Los Fabulosos Cadillacs",0.00021408589014145
"Steve Winwood",0.000213785088470322
"BÃ©la Fleck",0.000213769575961797
"The Delta Rhythm Boys",0.0002135784735414
"INXS",0.000213506405094043
"Yellowman",0.00021343453855682
"Chrome",0.000213033974257176
"The Paragons",0.000212985015958573
"Larry Norman",0.000212827331906947
"Fear",0.000212815568138876
"The Turtles",0.00021263392205745
"Little Jimmy Dickens",0.000212343292989091
"The Get Up Kids",0.000212318943143349
"Kylie Minogue",0.000211955274244762
"John Mayer",0.000211632270335352
"Liberace",0.000211476712891549
"Roberto Menescal",0.000211214798428966
"Brinsley Schwarz",0.000211184766792315
"Hot Lips Page",0.000211174691976149
"Bell Biv DeVoe",0.000211048002103321
"The Strokes",0.000210971281943383
"Agnostic Front",0.000210432408260233
"Annie Lennox",0.000210429900921172
"Charlie Louvin",0.000210177328970214
"Talk Talk",0.000210047920330789
"Rufus",0.000210038840808253
"Blue Ã–yster Cult",0.000210038040808535
"Kenny Burrell",0.000210002089975039
"The Chi-Lites",0.000210001381256093
"Mr. Bungle",0.000209878568868452
"Golden Earring",0.000209706406823373
"Barbra Streisand",0.000209437499744916
"Napalm Death",0.000209222916864773
"Harold Budd",0.000209032981034815
"Robert Wyatt",0.00020891807299003
"ABC",0.00020888813291898
"Everclear",0.000208867918197012
"Limp Bizkit",0.000208861275611565
"Billy Fury",0.000208859571833299
"Keith Whitley",0.000208856571317705
"Craig Armstrong",0.000208767465937532
"Charlie Daniels",0.00020872752551618
"KMFDM",0.000208724854997634
"Olivier Messiaen",0.000208535442525954
"Marcia Griffiths",0.000208498274397506
"Gordon Lightfoot",0.000208489758900332
"Aswad",0.000208183157717931
"Soft Cell",0.000208159145218126
"Guided by Voices",0.000208123521307763
"Culture Club",0.000208037442924007
"Aterciopelados",0.000207948950395297
"Spyro Gyra",0.00020767514817727
"Nelson Riddle",0.000207553695410272
"El General",0.000207492267452524
"Ivie Anderson",0.000207480626265369
"Mad Cobra",0.000207404952485675
"Louis Prima",0.00020693549603319
"Shirley Collins",0.000206915574281445
"Squeeze",0.000206770953718456
"D.O.A.",0.000206658137408461
"Little Milton",0.00020638071727156
"The Standells",0.000206295071255282
"Yanni",0.000206277553814343
"Take That",0.000205982549502167
"ZZ Top",0.000205761122541849
"Galaxie 500",0.000205620880194926
"Bachman-Turner Overdrive",0.000205558697935885
"Jody Watley",0.000205286708679414
"Cyndi Lauper",0.000205255277220521
"Penguin Cafe Orchestra",0.000205233503339958
"Social Distortion",0.000205071208777042
"Al B. Sure!",0.000204834126071353
"Phil Collins",0.000204724825821875
"Billy Joe Shaver",0.000204462534545017
"Caetano Veloso",0.000204448659067777
"David Essex",0.00020427271054696
"Dio",0.000204266734078195
"Sylvia Telles",0.000204223700697698
"Don Gibson",0.000204207064908978
"Johnny ""Guitar"" Watson",0.000204160206533252
"Godflesh",0.00020408952595667
"Jimmy Martin",0.000204007998459264
"Rainbow",0.000203828478498215
"Jesse Belvin",0.000203730477483218
"Gene Ammons",0.000203554678536694
"Yusef Lateef",0.000203411385436069
"MxPx",0.000202954896330381
"Patti Page",0.000202694238984902
"Carpenters",0.000202604285020705
"Blues Traveler",0.000202563330564111
"Gil Scott-Heron",0.000202545143687746
"Tom Moulton",0.000202475722262876
"The Dubliners",0.000202146809644478
"Crystal Gayle",0.000202112000386278
"Faith Evans",0.000202101977821775
"Steve Earle",0.00020179772062231
"Shabba Ranks",0.000201701702408895
"The Left Banke",0.000201642165447772
"Sepultura",0.000201547993593364
"Frankie Paul",0.000201278640343353
"Phish",0.000201256867181443
"The Art of Noise",0.000201163431947296
"The Adverts",0.000201061418792232
"Eddie Palmieri",0.00020105158464176
"Bathory",0.00020099159140302
"Skinny Puppy",0.000200922921354695
"Jackie Mittoo",0.000200788220856002
"Alpha Blondy",0.000200692752968137
"Huey ""Piano"" Smith",0.000200457282953439
"Celtic Frost",0.000200447127979851
"Doris Troy",0.000200342349910873
"Little Feat",0.000200261305702766
"Beat Happening",0.000200234517772232
"Reba McEntire",0.00020016822482869
"Eek-A-Mouse",0.000200146001344161
"Herb Alpert",0.000199982662752957
"The Righteous Brothers",0.000199596998178413
"Clifford Brown",0.000199570973350981
"Dick Gregory",0.00019950657149943
"Fiona Apple",0.000199495500633476
"Hatebreed",0.000199316327282598
"The Prodigy",0.000199296916745295
"The Gap Band",0.000198733391918945
"Dixie Chicks",0.000198598771900191
"Joan Armatrading",0.000198301224744638
"J.J. Johnson",0.000198190535620681
"Mickey Gilley",0.000198054598787145
"June Carter Cash",0.000197830119459206
"Harry Nilsson",0.000197826300427965
"Pennywise",0.000197726462968847
"George Clinton",0.000197709045864614
"Leif Garrett",0.000197441430928237
"Primus",0.000197352174577055
"Dire Straits",0.000197269679319595
"Suzanne Vega",0.000197260501878358
"Johnny Paycheck",0.000197140225384631
"Air Supply",0.000196979506270867
"The Clean",0.000196872615086531
"Jonathan Winters",0.000196712622178828
"Johnnie Ray",0.000196688763508002
"Nancy Wilson",0.000196630685086125
"Dr. Lonnie Smith",0.000196500211205365
"Marsha Ambrosius",0.000196489732804017
"Jack Kerouac",0.000196279324887427
"The Cardigans",0.000196260282227132
"The Vandals",0.000196010499094634
"Billy Squier",0.000195762617772454
"Counting Crows",0.000195636902149027
"Richie Havens",0.000195596157073967
"Sandy Denny",0.000195461356963709
"Nada Surf",0.000195454406694242
"Collective Soul",0.000195197242055868
"The Mighty Mighty Bosstones",0.000195182058726233
"George Harrison",0.000194880983674243
"Ernestine Anderson",0.000194864642534339
"Michael Hedges",0.000194804582729191
"Blur",0.000194474934683397
"Peter, Paul and Mary",0.000194259995898443
"Ibrahim Ferrer",0.000194063848837965
"Mountain",0.000193972356180051
"The Slits",0.000193744628345499
"Ride",0.000193680073349147
"Cher",0.000193581687111545
"Betty Davis",0.000193475093518948
"Ricky Skaggs",0.000193460802206235
"7 Seconds",0.000193362272366049
"Amy Winehouse",0.000193352089892118
"Dave Bartholomew",0.000193309519848434
"Lynn Anderson",0.000193227252780768
"Crowded House",0.000193222669889496
"Rancid",0.000193135552336223
"The Archies",0.000193107894949672
"Tanya Tucker",0.000193030115443036
"Scorpions",0.00019291513652664
"Wipers",0.000192906342884191
"Pentagram",0.000192513532032739
"Hoyt Axton",0.000192448394135115
"Saint Etienne",0.000192441589616509
"Freddie Mercury",0.000192351655205268
"George Martin",0.000192280479435056
"Jan & Dean",0.000192237536755133
"DeBarge",0.000192222527634985
"Gloria Estefan",0.000192167436315394
"Sugar Minott",0.000192040116911807
"Foreigner",0.000191940682209539
"John McLaughlin",0.000191705646879501
"Sonny & Cher",0.00019164996148334
"Teddy Riley",0.000191618776032218
"Dick Hyman",0.000191460447355294
"The Limeliters",0.000191316990500893
"Yoko Ono",0.000191248870471673
"The Pogues",0.000191186850093099
"Carmen McRae",0.000191162859686059
"Tom T. Hall",0.000191043151548167
"The Durutti Column",0.000190891373698033
"Wolfgang Amadeus Mozart",0.000190885693036252
"Ladysmith Black Mambazo",0.000190838665513523
"Paul Weston",0.000190804992325424
"Jerry Garcia",0.000190765577814766
"Ricky Van Shelton",0.000190689156618753
"UNKLE",0.000190598130488439
"Gerald Levert",0.000190502507284167
"Del Shannon",0.00019041120906369
"Joe Satriani",0.000190395933629893
"Destiny's Child",0.000190320514880283
"SWV",0.000190081851811858
"Peggy Seeger",0.000189997733030132
"Magic Sam",0.000189946650484068
"MiklÃ³s RÃ³zsa",0.000189929711334857
"Kevin Ayers",0.000189918169803855
"Superchunk",0.000189759760797609
"Black Uhuru",0.000189594024031847
"The Dictators",0.000189235784839298
"Cocoa Tea",0.000189187285844824
"HÃ©ctor Lavoe",0.000188899236304676
"Dwight Yoakam",0.000188680548650966
"The Music Machine",0.000188550599887517
"Fatboy Slim",0.000188507485168006
"Earl Thomas Conley",0.000188386867548411
"Joe Jackson",0.000188369340005188
"Kirk Whalum",0.000188304577381673
"Miguel",0.000188304577381673
"Robert Miles",0.00018824035002818
"Robert Earl Keen",0.000188105858601207
"Jimmy Buffett",0.00018804574794555
"Barrington Levy",0.00018801903459319
"Underworld",0.000187982776195997
"The Blue Nile",0.000187568364745158
"U.K. Subs",0.000187498331802839
"Pat Benatar",0.000187463859107079
"Spiritualized",0.000187453790656827
"Chick Corea",0.000187244188797218
"Falco",0.000187223411260243
"Christy Moore",0.000187164750814242
"Bob James",0.000187115711395296
"Wynton Kelly",0.000186960618708878
"Mick Jagger",0.000186906575425992
"Swans",0.000186868938158105
"Roky Erickson",0.000186679918386303
"Sonny Terry",0.000186583614845324
"Cluster",0.000186556499081958
"The New Christy Minstrels",0.000186540462687071
"Orlando ""Cachaito"" Lopez",0.000186482552590808
"Brian Wilson",0.000186470523583311
"Testament",0.000186193755855758
"David Gilmour",0.000186183740112984
"Helmet",0.000186179251701218
"Split Enz",0.000186144663885382
"Spirit",0.000185998755670688
"King Missile",0.000185984559956618
"Cat Power",0.000185911180688109
"Patty Loveless",0.000185789127337332
"Meat Puppets",0.000185731271227989
"David Sanborn",0.000185708267186438
"Al Bowlly",0.000185705036509288
"The Teardrop Explodes",0.000185560305087806
"Tracy Chapman",0.000185488270541866
"Judy Collins",0.000185440540700922
"VinÃ­cius de Moraes",0.0001853322366319
"War",0.0001850448477773
"Percy Faith",0.000185005443516491
"Flamin' Groovies",0.000184971240358444
"Leonard Bernstein",0.000184856739140776
"Bobbie Gentry",0.000184842913773506
"Sandi Patty",0.000184711976206669
"Lionel Richie",0.000184536509635165
"The Residents",0.00018449915355535
"Lagwagon",0.000184285088824483
"Jennifer Lopez",0.000184246550786342
"Playero",0.000184192731464454
"Sick of It All",0.000184028553035212
"Maxwell",0.000183978319204076
"Return to Forever",0.000183591186111228
"At the Gates",0.000183549707874423
"Commissioned",0.00018353614288049
"The Pointer Sisters",0.00018315818287201
"Bernadette Peters",0.000182868870615236
"Ray Barretto",0.000182731627079655
"Jack Bruce",0.000182692411184443
"Mike Seeger",0.000182680478103892
"Chumbawamba",0.00018245489105929
"Engelbert Humperdinck",0.000182406054036977
"The Birthday Party",0.000182373983544
"Junior Murvin",0.000182348363316066
"Entombed",0.00018222089960171
"Bay City Rollers",0.000182209117627223
"David Allan Coe",0.000182152935955467
"The Judds",0.000182027952804975
"Dashboard Confessional",0.000182023180243286
"In Flames",0.000181883402053019
"Backstreet Boys",0.00018187454228671
"Hole",0.000181832239332027
"Joe Cuba",0.00018166708440491
"Hampton Hawes",0.000181633353277124
"Jethro Tull",0.000181387882003896
"Petra",0.000181316715437562
"Noro Morales",0.000181220857605723
"Arrow",0.000181210128637463
"Larry Heard",0.000181175071022275
"112",0.000181134158199319
"Discharge",0.000181110199679546
"Aimee Mann",0.000181079840367111
"Herbie Mann",0.000181047902594712
"Rodney Crowell",0.000180821980391025
